,Order_ID,Customer_Segment,Category,Sales,Profit,Region
8071,8072,Consumer,Furniture,3078,917,South
8072,8073,Corporate,Office Supplies,561,221,West
8073,8074,Home Office,Technology,1717,567,West
8074,8075,Home Office,Office Supplies,516,391,West
8075,8076,Home Office,Office Supplies,1488,974,East
8076,8077,Corporate,Office Supplies,4467,769,North
8077,8078,Home Office,Office Supplies,4587,429,West
8078,8079,Corporate,Furniture,2694,606,North
8079,8080,Corporate,Technology,4920,57,South
8080,8081,Corporate,Office Supplies,1846,240,East
8081,8082,Home Office,Technology,3601,588,West
8082,8083,Corporate,Furniture,2959,486,West
8083,8084,Home Office,Technology,4078,959,West
8084,8085,Home Office,Technology,4590,98,South
8085,8086,Consumer,Furniture,4857,740,East
8086,8087,Consumer,Office Supplies,952,941,North
8087,8088,Corporate,Technology,3390,61,North
8088,8089,Corporate,Technology,1811,543,North
8089,8090,Home Office,Office Supplies,2625,431,North
8090,8091,Corporate,Office Supplies,3746,620,North
8091,8092,Corporate,Technology,2130,455,North
8092,8093,Home Office,Furniture,336,970,North
8093,8094,Corporate,Office Supplies,1156,140,East
8094,8095,Corporate,Office Supplies,2360,609,East
8095,8096,Home Office,Furniture,2526,657,South
8096,8097,Home Office,Technology,1125,383,West
8097,8098,Consumer,Office Supplies,1008,560,East
8098,8099,Home Office,Technology,549,539,West
8099,8100,Consumer,Technology,668,114,South
8100,8101,Corporate,Technology,3598,396,East
8101,8102,Home Office,Furniture,2960,667,South
8102,8103,Home Office,Technology,2426,345,East
8103,8104,Home Office,Technology,4409,745,East
8104,8105,Corporate,Office Supplies,1408,126,North
8105,8106,Consumer,Office Supplies,817,10,West
8106,8107,Corporate,Furniture,1069,638,South
8107,8108,Corporate,Furniture,3445,905,North
8108,8109,Home Office,Office Supplies,2585,547,East
8109,8110,Consumer,Office Supplies,3755,445,East
8110,8111,Corporate,Furniture,2818,505,South
8111,8112,Home Office,Technology,1003,21,West
8112,8113,Corporate,Furniture,1550,303,South
8113,8114,Corporate,Technology,1555,517,East
8114,8115,Home Office,Office Supplies,4330,862,North
8115,8116,Home Office,Office Supplies,631,690,South
8116,8117,Consumer,Office Supplies,2367,574,North
8117,8118,Corporate,Technology,432,790,West
8118,8119,Home Office,Furniture,1421,769,West
8119,8120,Home Office,Technology,4152,137,North
8120,8121,Consumer,Furniture,1808,85,West
8121,8122,Consumer,Furniture,3626,278,North
8122,8123,Home Office,Furniture,500,155,North
8123,8124,Consumer,Office Supplies,3730,924,North
8124,8125,Home Office,Furniture,3137,412,West
8125,8126,Corporate,Office Supplies,4091,508,North
8126,8127,Consumer,Furniture,1578,975,West
8127,8128,Corporate,Furniture,2014,569,North
8128,8129,Corporate,Office Supplies,1157,208,North
8129,8130,Corporate,Office Supplies,3093,592,West
8130,8131,Home Office,Technology,141,933,North
8131,8132,Corporate,Furniture,4996,512,North
8132,8133,Corporate,Office Supplies,2270,613,West
8133,8134,Corporate,Technology,126,412,East
8134,8135,Home Office,Technology,3633,985,South
8135,8136,Corporate,Office Supplies,2718,218,West
8136,8137,Corporate,Furniture,1270,351,North
8137,8138,Consumer,Technology,3798,860,South
8138,8139,Home Office,Furniture,810,57,South
8139,8140,Corporate,Furniture,3299,550,North
8140,8141,Consumer,Technology,2523,185,North
8141,8142,Home Office,Office Supplies,2118,520,East
8142,8143,Home Office,Furniture,4860,28,North
8143,8144,Home Office,Office Supplies,4978,504,South
8144,8145,Home Office,Technology,2998,364,North
8145,8146,Home Office,Furniture,2147,568,South
8146,8147,Home Office,Office Supplies,1658,354,West
8147,8148,Corporate,Office Supplies,3694,69,West
8148,8149,Corporate,Furniture,1822,697,South
8149,8150,Corporate,Office Supplies,4152,776,West
8150,8151,Corporate,Office Supplies,1751,925,East
8151,8152,Consumer,Technology,1878,238,South
8152,8153,Corporate,Technology,783,156,South
8153,8154,Home Office,Office Supplies,1379,307,North
8154,8155,Corporate,Office Supplies,2394,342,East
8155,8156,Corporate,Furniture,2110,760,North
8156,8157,Home Office,Technology,1315,341,East
8157,8158,Corporate,Furniture,2682,442,East
8158,8159,Corporate,Office Supplies,1993,408,East
8159,8160,Corporate,Furniture,413,709,South
8160,8161,Consumer,Office Supplies,4094,845,West
8161,8162,Corporate,Technology,543,344,West
8162,8163,Home Office,Technology,1771,218,North
8163,8164,Home Office,Office Supplies,3016,420,North
8164,8165,Corporate,Technology,3366,596,West
8165,8166,Corporate,Office Supplies,4777,704,West
8166,8167,Corporate,Furniture,4743,608,East
8167,8168,Home Office,Office Supplies,3195,280,North
8168,8169,Home Office,Furniture,4660,189,North
8169,8170,Consumer,Office Supplies,1964,424,North
8170,8171,Consumer,Technology,815,766,North
8171,8172,Consumer,Office Supplies,991,355,West
8172,8173,Home Office,Office Supplies,3907,528,West
8173,8174,Consumer,Office Supplies,600,790,South
8174,8175,Corporate,Technology,2882,447,South
8175,8176,Corporate,Office Supplies,2740,22,West
8176,8177,Home Office,Technology,4602,413,East
8177,8178,Consumer,Office Supplies,1453,747,West
8178,8179,Corporate,Furniture,802,787,East
8179,8180,Home Office,Office Supplies,2433,763,North
8180,8181,Consumer,Furniture,2294,389,South
8181,8182,Corporate,Technology,2109,701,East
8182,8183,Consumer,Technology,483,430,North
8183,8184,Home Office,Office Supplies,2158,189,West
8184,8185,Consumer,Technology,2423,647,South
8185,8186,Home Office,Office Supplies,985,292,West
8186,8187,Consumer,Technology,1691,427,North
8187,8188,Corporate,Furniture,4498,365,North
8188,8189,Home Office,Technology,2351,711,West
8189,8190,Home Office,Furniture,4540,25,North
8190,8191,Home Office,Office Supplies,1883,324,North
8191,8192,Consumer,Office Supplies,4217,542,East
8192,8193,Consumer,Office Supplies,2683,25,West
8193,8194,Corporate,Furniture,1829,474,West
8194,8195,Home Office,Office Supplies,362,472,South
8195,8196,Home Office,Office Supplies,2731,790,East
8196,8197,Consumer,Furniture,3926,554,East
8197,8198,Consumer,Technology,2530,703,North
8198,8199,Corporate,Office Supplies,491,78,South
8199,8200,Corporate,Technology,3036,420,South
8200,8201,Consumer,Technology,3772,61,East
8201,8202,Home Office,Office Supplies,639,74,South
8202,8203,Corporate,Office Supplies,1215,821,East
8203,8204,Consumer,Furniture,983,935,South
8204,8205,Consumer,Furniture,4423,928,East
8205,8206,Home Office,Office Supplies,2519,856,East
8206,8207,Consumer,Technology,1499,749,North
8207,8208,Consumer,Furniture,1676,476,North
8208,8209,Corporate,Furniture,2184,743,South
8209,8210,Consumer,Office Supplies,4886,281,North
8210,8211,Consumer,Office Supplies,1635,448,West
8211,8212,Corporate,Office Supplies,4853,539,West
8212,8213,Home Office,Office Supplies,189,739,South
8213,8214,Home Office,Furniture,4290,282,East
8214,8215,Corporate,Furniture,1754,468,North
8215,8216,Corporate,Furniture,2001,829,South
8216,8217,Home Office,Technology,2779,182,West
8217,8218,Home Office,Furniture,2270,577,East
8218,8219,Home Office,Furniture,465,870,North
8219,8220,Home Office,Office Supplies,4060,959,East
8220,8221,Home Office,Furniture,2472,530,East
8221,8222,Corporate,Furniture,618,506,North
8222,8223,Consumer,Furniture,3810,922,North
8223,8224,Home Office,Office Supplies,929,804,West
8224,8225,Home Office,Furniture,2733,814,West
8225,8226,Consumer,Furniture,370,543,East
8226,8227,Consumer,Technology,3086,81,East
8227,8228,Consumer,Technology,3638,972,West
8228,8229,Consumer,Technology,4664,943,West
8229,8230,Consumer,Technology,4914,876,East
8230,8231,Consumer,Office Supplies,1107,849,South
8231,8232,Corporate,Technology,2417,181,South
8232,8233,Consumer,Furniture,704,644,South
8233,8234,Consumer,Technology,4573,612,North
8234,8235,Corporate,Office Supplies,276,745,West
8235,8236,Consumer,Technology,2421,301,South
8236,8237,Home Office,Technology,1814,875,South
8237,8238,Home Office,Office Supplies,736,261,West
8238,8239,Consumer,Office Supplies,2723,418,North
8239,8240,Corporate,Office Supplies,4255,819,South
8240,8241,Home Office,Office Supplies,2878,376,North
8241,8242,Corporate,Office Supplies,3852,265,North
8242,8243,Home Office,Office Supplies,760,534,East
8243,8244,Consumer,Furniture,4465,449,West
8244,8245,Corporate,Technology,3287,344,East
8245,8246,Corporate,Technology,4440,639,South
8246,8247,Corporate,Office Supplies,4855,444,East
8247,8248,Home Office,Office Supplies,184,699,West
8248,8249,Home Office,Furniture,3770,470,North
8249,8250,Home Office,Furniture,1006,317,North
8250,8251,Consumer,Office Supplies,3621,682,South
8251,8252,Home Office,Furniture,1975,104,West
8252,8253,Consumer,Furniture,4058,418,North
8253,8254,Corporate,Office Supplies,2236,889,South
8254,8255,Corporate,Office Supplies,2696,835,West
8255,8256,Consumer,Office Supplies,953,177,West
8256,8257,Home Office,Office Supplies,606,96,East
8257,8258,Consumer,Technology,507,943,North
8258,8259,Corporate,Technology,623,12,West
8259,8260,Corporate,Office Supplies,3150,381,North
8260,8261,Consumer,Furniture,2497,537,North
8261,8262,Home Office,Office Supplies,2999,651,West
8262,8263,Home Office,Technology,427,32,North
8263,8264,Consumer,Furniture,1935,107,East
8264,8265,Consumer,Technology,1409,679,South
8265,8266,Home Office,Office Supplies,4818,760,South
8266,8267,Corporate,Technology,2635,531,West
8267,8268,Consumer,Technology,2141,330,East
8268,8269,Home Office,Technology,2634,543,South
8269,8270,Home Office,Furniture,2292,829,East
8270,8271,Corporate,Technology,855,376,West
8271,8272,Corporate,Furniture,245,193,East
8272,8273,Corporate,Office Supplies,3922,426,West
8273,8274,Corporate,Office Supplies,3674,738,South
8274,8275,Corporate,Technology,1727,223,South
8275,8276,Consumer,Furniture,1958,857,South
8276,8277,Home Office,Office Supplies,4822,679,South
8277,8278,Consumer,Furniture,3698,219,North
8278,8279,Consumer,Furniture,729,929,East
8279,8280,Consumer,Technology,3266,142,East
8280,8281,Consumer,Technology,3618,62,East
8281,8282,Consumer,Furniture,4452,750,West
8282,8283,Corporate,Furniture,4014,704,South
8283,8284,Corporate,Technology,1004,32,South
8284,8285,Home Office,Furniture,2717,115,North
8285,8286,Consumer,Technology,2889,612,North
8286,8287,Home Office,Furniture,207,640,South
8287,8288,Corporate,Technology,1142,469,East
8288,8289,Corporate,Furniture,1488,659,East
8289,8290,Corporate,Technology,1776,491,South
8290,8291,Consumer,Furniture,4355,129,West
8291,8292,Consumer,Office Supplies,4295,682,East
8292,8293,Corporate,Office Supplies,364,217,South
8293,8294,Home Office,Furniture,3921,870,South
8294,8295,Home Office,Office Supplies,2897,327,North
8295,8296,Corporate,Furniture,3220,347,North
8296,8297,Home Office,Furniture,776,164,South
8297,8298,Corporate,Office Supplies,4994,784,West
8298,8299,Home Office,Furniture,3586,877,South
8299,8300,Corporate,Technology,2806,164,East
8300,8301,Home Office,Furniture,4069,851,West
8301,8302,Consumer,Furniture,707,403,West
8302,8303,Corporate,Office Supplies,3525,514,North
8303,8304,Corporate,Technology,2494,980,South
8304,8305,Home Office,Furniture,2959,322,North
8305,8306,Corporate,Furniture,4996,807,East
8306,8307,Corporate,Furniture,1260,268,North
8307,8308,Corporate,Furniture,1947,166,East
8308,8309,Consumer,Furniture,4157,23,South
8309,8310,Consumer,Furniture,1591,86,South
8310,8311,Home Office,Technology,2121,348,North
8311,8312,Consumer,Technology,4698,418,North
8312,8313,Home Office,Furniture,3115,403,North
8313,8314,Consumer,Furniture,4666,856,East
8314,8315,Home Office,Office Supplies,2837,229,West
8315,8316,Consumer,Technology,2148,753,West
8316,8317,Consumer,Technology,4305,442,North
8317,8318,Home Office,Furniture,4054,815,North
8318,8319,Corporate,Technology,993,464,South
8319,8320,Corporate,Technology,1187,663,North
8320,8321,Consumer,Office Supplies,4951,772,South
8321,8322,Home Office,Office Supplies,4248,935,East
8322,8323,Corporate,Technology,2409,817,East
8323,8324,Home Office,Technology,3700,149,East
8324,8325,Corporate,Technology,3033,997,East
8325,8326,Home Office,Furniture,2381,507,North
8326,8327,Consumer,Office Supplies,172,663,North
8327,8328,Home Office,Furniture,1480,650,South
8328,8329,Corporate,Office Supplies,583,845,North
8329,8330,Consumer,Office Supplies,1129,826,South
8330,8331,Home Office,Office Supplies,3881,539,East
8331,8332,Corporate,Technology,3879,764,South
8332,8333,Consumer,Office Supplies,1931,685,South
8333,8334,Home Office,Furniture,2120,841,North
8334,8335,Corporate,Office Supplies,878,105,East
8335,8336,Home Office,Furniture,3575,37,West
8336,8337,Home Office,Office Supplies,4823,997,North
8337,8338,Consumer,Office Supplies,3377,239,North
8338,8339,Consumer,Technology,509,425,West
8339,8340,Corporate,Furniture,1159,465,East
8340,8341,Consumer,Office Supplies,2409,34,West
8341,8342,Corporate,Office Supplies,1700,696,South
8342,8343,Home Office,Furniture,4643,413,West
8343,8344,Home Office,Office Supplies,2333,682,East
8344,8345,Corporate,Technology,1752,551,East
8345,8346,Home Office,Furniture,1397,174,West
8346,8347,Consumer,Technology,451,217,North
8347,8348,Home Office,Furniture,3322,958,West
8348,8349,Consumer,Furniture,2531,994,South
8349,8350,Corporate,Furniture,564,623,West
8350,8351,Corporate,Office Supplies,2613,382,West
8351,8352,Home Office,Furniture,3266,627,West
8352,8353,Home Office,Furniture,2309,851,South
8353,8354,Consumer,Furniture,655,78,West
8354,8355,Consumer,Technology,399,529,North
8355,8356,Home Office,Furniture,3966,644,South
8356,8357,Home Office,Office Supplies,455,362,North
8357,8358,Corporate,Furniture,663,110,South
8358,8359,Corporate,Furniture,4109,10,East
8359,8360,Corporate,Technology,4988,360,East
8360,8361,Home Office,Office Supplies,1122,16,South
8361,8362,Home Office,Office Supplies,1290,327,South
8362,8363,Home Office,Office Supplies,3310,632,South
8363,8364,Corporate,Furniture,2004,864,East
8364,8365,Home Office,Furniture,2136,518,South
8365,8366,Consumer,Office Supplies,1126,195,East
8366,8367,Home Office,Office Supplies,355,737,East
8367,8368,Home Office,Technology,2518,471,South
8368,8369,Home Office,Office Supplies,2663,352,South
8369,8370,Home Office,Furniture,3051,644,South
8370,8371,Home Office,Furniture,369,722,East
8371,8372,Consumer,Furniture,1027,17,West
8372,8373,Consumer,Technology,163,585,South
8373,8374,Home Office,Office Supplies,4655,145,West
8374,8375,Corporate,Furniture,1142,908,West
8375,8376,Home Office,Technology,4288,392,West
8376,8377,Home Office,Technology,4968,195,North
8377,8378,Home Office,Furniture,909,648,West
8378,8379,Corporate,Technology,2141,937,West
8379,8380,Corporate,Technology,3188,381,East
8380,8381,Corporate,Furniture,1746,973,North
8381,8382,Consumer,Technology,587,570,East
8382,8383,Corporate,Furniture,3181,175,East
8383,8384,Consumer,Furniture,1847,907,West
8384,8385,Consumer,Technology,848,648,East
8385,8386,Corporate,Furniture,3937,914,South
8386,8387,Corporate,Furniture,627,823,West
8387,8388,Corporate,Office Supplies,1267,330,South
8388,8389,Consumer,Furniture,4749,698,West
8389,8390,Home Office,Office Supplies,4710,724,West
8390,8391,Corporate,Office Supplies,3641,166,West
8391,8392,Corporate,Office Supplies,4572,867,North
8392,8393,Corporate,Office Supplies,3839,740,West
8393,8394,Consumer,Technology,583,294,South
8394,8395,Consumer,Technology,551,810,West
8395,8396,Home Office,Furniture,4169,37,West
8396,8397,Corporate,Furniture,4497,360,East
8397,8398,Consumer,Furniture,3233,92,West
8398,8399,Home Office,Technology,1873,633,West
8399,8400,Corporate,Office Supplies,1098,675,West
8400,8401,Consumer,Technology,2165,379,West
8401,8402,Corporate,Technology,497,550,West
8402,8403,Corporate,Furniture,1903,404,West
8403,8404,Consumer,Furniture,2251,489,North
8404,8405,Consumer,Furniture,2046,222,South
8405,8406,Consumer,Office Supplies,3817,623,North
8406,8407,Corporate,Office Supplies,3515,939,South
8407,8408,Corporate,Technology,1494,369,North
8408,8409,Home Office,Office Supplies,4228,223,West
8409,8410,Corporate,Furniture,2521,313,North
8410,8411,Consumer,Office Supplies,4019,164,South
8411,8412,Corporate,Office Supplies,3183,389,East
8412,8413,Home Office,Office Supplies,2888,209,East
8413,8414,Home Office,Office Supplies,1944,689,West
8414,8415,Consumer,Furniture,1904,247,West
8415,8416,Consumer,Furniture,989,680,South
8416,8417,Home Office,Technology,2603,714,East
8417,8418,Home Office,Technology,1993,176,West
8418,8419,Home Office,Technology,1766,235,North
8419,8420,Consumer,Office Supplies,4444,888,North
8420,8421,Home Office,Office Supplies,3165,260,East
8421,8422,Home Office,Furniture,3741,289,South
8422,8423,Consumer,Technology,3175,485,West
8423,8424,Corporate,Furniture,1359,507,West
8424,8425,Corporate,Technology,2320,973,West
8425,8426,Home Office,Technology,2518,987,East
8426,8427,Corporate,Technology,2938,742,North
8427,8428,Corporate,Office Supplies,2896,544,South
